layer,label,cosine
6,depressed,0.11279834806919098
6,sad,-0.07275088131427765
6,gloomy,-0.06308285892009735
6,melancholy,-0.023954425007104874
6,miserable,0.03872131183743477
6,dispirited,0.09180282056331635
6,listless,-0.013924926519393921
6,weary,0.02486700750887394
6,worn out,-0.04397217184305191
6,tired,-0.0016129318391904235
6,resigned,-0.10725510865449905
6,lonely,0.026944639161229134
6,heartbroken,0.07432862371206284
6,grief-stricken,0.10911650955677032
6,worthless,0.09296255558729172
6,self-critical,0.16819216310977936
6,ashamed,-0.04204290732741356
6,guilty,-0.04025953263044357
6,humiliated,0.020333433523774147
6,embarrassed,-0.06380397826433182
6,regretful,-0.03998184949159622
6,sorry,-0.14520134031772614
6,desperate,0.08387027680873871
6,panicked,0.08598116785287857
6,hysterical,0.09167253226041794
6,overwhelmed,0.10626576095819473
6,distressed,0.0174102745950222
6,tormented,0.11427568644285202
6,trapped,0.1313799023628235
6,stuck,0.0758967250585556
6,frustrated,0.07216938585042953
6,exasperated,0.025654757395386696
6,angry,-0.12076038867235184
6,anxious,0.0009352033375762403
6,afraid,0.07052049785852432
6,nervous,-0.1088695302605629
6,stressed,-0.03525112569332123
6,calm,-0.3135228455066681
6,self-confident,0.04595188796520233
6,content,-0.13338038325309753
6,happy,0.014639905653893948
6,hopeful,-0.03515570983290672
6,clinical_depression,-0.04748887941241264
6,acute_grief,0.20613780617713928
6,burnout_exhaustion,0.010325011797249317
6,physical_illness_fatigue,0.2265850007534027
6,anxiety_panic,-0.01918194629251957
6,frustration_blocked_goal,-0.2449152171611786
6,pain_axis,0.01618502475321293
8,depressed,-0.23663641512393951
8,sad,-0.21729062497615814
8,gloomy,0.27740898728370667
8,melancholy,-0.1256798803806305
8,miserable,0.27335456013679504
8,dispirited,0.3280635476112366
8,listless,-0.19126233458518982
8,weary,0.06638246774673462
8,worn out,-0.031554073095321655
8,tired,0.27160757780075073
8,resigned,-0.5084008574485779
8,lonely,-0.08835183829069138
8,heartbroken,-0.4465597867965698
8,grief-stricken,-0.49669715762138367
8,worthless,-0.42995673418045044
8,self-critical,0.09994419664144516
8,ashamed,-0.18459156155586243
8,guilty,-0.4119393825531006
8,humiliated,0.5174518823623657
8,embarrassed,0.46793463826179504
8,regretful,-0.5124239325523376
8,sorry,-0.39831292629241943
8,desperate,-0.05887670814990997
8,panicked,0.2417168766260147
8,hysterical,0.048352956771850586
8,overwhelmed,0.5768613219261169
8,distressed,-0.06363954395055771
8,tormented,0.24483613669872284
8,trapped,0.3962622284889221
8,stuck,0.29910629987716675
8,frustrated,0.5594449043273926
8,exasperated,0.4681747555732727
8,angry,0.16962453722953796
8,anxious,0.26619458198547363
8,afraid,0.30980226397514343
8,nervous,0.11937523633241653
8,stressed,0.49810463190078735
8,calm,-0.4287619888782501
8,self-confident,-0.09374391287565231
8,content,-0.35521841049194336
8,happy,0.04141497611999512
8,hopeful,-0.24497315287590027
8,clinical_depression,-0.47819527983665466
8,acute_grief,-0.4553922116756439
8,burnout_exhaustion,0.3726273477077484
8,physical_illness_fatigue,-0.07161905616521835
8,anxiety_panic,0.3600431978702545
8,frustration_blocked_goal,0.09903216361999512
8,pain_axis,0.05493706092238426
10,depressed,-0.13592016696929932
10,sad,-0.21423932909965515
10,gloomy,-0.00725159328430891
10,melancholy,-0.21373042464256287
10,miserable,-0.03648226335644722
10,dispirited,0.09791240841150284
10,listless,0.04748351126909256
10,weary,0.028381910175085068
10,worn out,-0.15537723898887634
10,tired,0.052074868232011795
10,resigned,-0.25722911953926086
10,lonely,-0.09875836968421936
10,heartbroken,-0.37334612011909485
10,grief-stricken,-0.3839988112449646
10,worthless,-0.23949939012527466
10,self-critical,0.08993160724639893
