layer,label,cosine
60,frustration_blocked_goal,0.039742276072502136
60,pain_axis,-0.02528315782546997
61,depressed,0.028967810794711113
61,sad,-0.004997884389013052
61,frustrated,0.05309411510825157
61,worthless,-0.0008287295931950212
61,calm,-0.02635420486330986
61,happy,-0.02956399694085121
61,clinical_depression,-0.052721213549375534
61,frustration_blocked_goal,0.05272107571363449
61,pain_axis,-0.027286594733595848
